Epoch	Time(sec)	Loss_E	Loss_V	MAE_val(eV)	MAE_test(eV)
38	27.21509349999542	19.63722038269043	33.32008743286133	5.096772193908691	3.2907395362854004
39	28.19418669999868	18.447355270385742	32.793113708496094	4.8844757080078125	3.15018630027771
40	29.05976789999113	17.17475700378418	32.245948791503906	4.651730537414551	2.9959144592285156
41	30.007119200003217	15.884758949279785	31.675691604614258	4.404065132141113	2.831540822982788
42	30.892924600004335	14.633855819702148	31.084484100341797	4.146692276000977	2.6605384349823
43	31.858786299999338	13.46749210357666	30.4720401763916	3.8843348026275635	2.4860775470733643
44	32.633187999992515	12.419252395629883	29.83790397644043	3.6213343143463135	2.311091661453247
45	33.52418079999916	11.511223793029785	29.183303833007812	3.361628770828247	2.1382148265838623
46	34.468192999993335	10.754671096801758	28.508729934692383	3.1144587993621826	1.9697773456573486
47	35.16370609999285	10.151410102844238	27.8129940032959	3.0157973766326904	1.8078678846359253
48	35.96097960000043	9.695255279541016	27.096651077270508	2.9221155643463135	1.6542377471923828
49	36.65639809999266	9.373847961425781	26.360183715820312	2.8342835903167725	1.5103561878204346
50	37.227221799999825	9.170310020446777	25.604286193847656	2.753025770187378	1.3963230848312378
51	37.73304500000086	9.06486988067627	24.830413818359375	2.678920030593872	1.357763648033142
52	38.22854909999296	9.036364555358887	24.038042068481445	2.612363576889038	1.322900414466858
53	38.755749399992055	9.063641548156738	23.228178024291992	2.5536277294158936	1.2918484210968018
54	39.201015200000256	9.12668228149414	22.403133392333984	2.502849817276001	1.3041092157363892
55	39.7102528999967	9.207417488098145	21.565128326416016	2.4600298404693604	1.3284904956817627
56	40.240552699993714	9.290366172790527	20.716028213500977	2.4250729084014893	1.3473457098007202
57	40.73416169999109	9.363066673278809	19.85791015625	2.3977701663970947	1.3607994318008423
58	41.16738840000471	9.416082382202148	18.993621826171875	2.3778188228607178	1.3690433502197266
59	41.66142679999757	9.443107604980469	18.12605094909668	2.364839792251587	1.3723262548446655
60	42.11483130000124	9.440714836120605	17.259220123291016	2.3583686351776123	1.3709709644317627
61	42.54615209999611	9.408077239990234	16.396102905273438	2.3579018115997314	1.3652809858322144
62	43.004763499993715	9.346488952636719	15.540194511413574	2.362894296646118	1.355650782585144
63	43.42952379999042	9.25902271270752	14.691962242126465	2.372756242752075	1.3424781560897827
64	43.91846620000433	9.149933815002441	13.859460830688477	2.3868348598480225	1.3262356519699097
65	44.6109632000007	9.02425479888916	13.047745704650879	2.404433012008667	1.3072861433029175
66	45.06187809999392	8.887502670288086	12.259982109069824	2.4250361919403076	1.2860420942306519
67	45.509140399997705	8.745131492614746	11.50131893157959	2.447892904281616	1.26286780834198
68	45.99628189999203	8.602156639099121	10.777498245239258	2.4723427295684814	1.2382233142852783
69	46.41873389999091	8.463096618652344	10.092832565307617	2.497753858566284	1.2193931341171265
70	46.83389890000399	8.331816673278809	9.452128410339355	2.523521661758423	1.2290222644805908
71	47.27562800000305	8.210957527160645	8.860060691833496	2.5491325855255127	1.238555908203125
72	47.70053129999724	8.102038383483887	8.3215913772583	2.5740373134613037	1.2477794885635376
73	48.10548489999201	8.005850791931152	7.837823867797852	2.5977423191070557	1.256490707397461
74	48.52832319999288	7.922374248504639	7.413252353668213	2.619920015335083	1.264451265335083
75	48.95652379999228	7.850420951843262	7.049855709075928	2.6402456760406494	1.282111406326294
76	49.36156409999239	7.788322925567627	6.748066425323486	2.6584508419036865	1.3188740015029907
77	49.78021169999556	7.734120845794678	6.506962299346924	2.6742522716522217	1.3516567945480347
78	50.236307099999976	7.685693264007568	6.324875354766846	2.6874301433563232	1.3800019025802612
79	50.75331240000378	7.640660762786865	6.198362350463867	2.697779417037964	1.4035942554473877
80	51.22843920000014	7.596792697906494	6.121994495391846	2.7052347660064697	1.422262191772461
81	51.63281009999628	7.552181720733643	6.089451789855957	2.7097837924957275	1.4359477758407593
82	52.07785370000056	7.505268096923828	6.093111515045166	2.7115089893341064	1.4446392059326172
83	52.55038109999441	7.454740524291992	6.124486923217773	2.71047043800354	1.448442816734314
84	53.0023050000018	7.399752616882324	6.1746931076049805	2.7067973613739014	1.4476295709609985
85	53.430644799998845	7.340015888214111	6.2349934577941895	2.7006733417510986	1.4425033330917358
86	53.861521999991965	7.275765895843506	6.297262668609619	2.6923229694366455	1.433440089225769
87	54.269476100002066	7.207432270050049	6.3545942306518555	2.6820056438446045	1.420876383781433
88	54.702959399990505	7.135700225830078	6.401647567749023	2.6699960231781006	1.405331015586853
89	55.14665569999488	7.061434268951416	6.434838771820068	2.656602621078491	1.3873379230499268
90	55.574422299992875	6.985488414764404	6.452361106872559	2.642146348953247	1.3674935102462769
91	56.013317999997525	6.908712387084961	6.45403528213501	2.6269376277923584	1.3463401794433594
92	56.618175299998256	6.831849098205566	6.440946102142334	2.6112678050994873	1.3244354724884033
93	57.23697800000082	6.755475997924805	6.415164947509766	2.5954196453094482	1.3023052215576172
94	57.804771600000095	6.679978847503662	6.379740238189697	2.5796539783477783	1.28044593334198
95	58.28816209999786	6.605548858642578	6.337751865386963	2.564202070236206	1.259294867515564
96	58.761207799994736	6.532160758972168	6.29231071472168	2.549297571182251	1.239251732826233
97	59.21905610000249	6.459660053253174	6.24626350402832	2.535118818283081	1.2206493616104126
98	59.69221500000276	6.387714862823486	6.202024936676025	2.521804094314575	1.2037239074707031
99	60.17013179999776	6.31602668762207	6.161472320556641	2.5094869136810303	1.1887104511260986
100	60.60977219999768	6.244209289550781	6.125921249389648	2.4982616901397705	1.1757373809814453
101	61.066236999991816	6.171988010406494	6.09613561630249	2.4881432056427	1.1648262739181519
102	61.578375099998084	6.099155426025391	6.072388172149658	2.47917103767395	1.155983328819275
103	62.124247999992804	6.0255961418151855	6.054530620574951	2.4713385105133057	1.1491413116455078
104	62.71313429999282	5.9511003494262695	6.042090892791748	2.464592218399048	1.1442253589630127
